period	cat	value	fcc	interval	fkt_id	fkt_date	fkt_pop	fkt_area	fkt_mines	fkt_fert	fkt_cattle	fkt_poors	prot_area	altitude	dist_patch	dist_fedge	dist_road	dist_town	fragindex	date_image	statut_tp1
2	16697	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	492	1200	420	10740	31290	5	20050425	0
2	16698	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	503	3240	570	28410	37620	5	20050425	0
2	16699	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1120	3360	270	25140	35250	5	20050425	0
2	16700	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	423	2610	720	23610	34500	5	20050425	0
2	16701	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	544	2640	300	13110	31830	5	20050425	0
2	16702	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	720	480	30	30360	41010	3	20050425	0
2	16703	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1042	2520	1200	29880	39780	5	20050425	0
2	16704	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1059	3450	300	25290	35340	5	20050425	0
2	16705	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	413	1350	300	11250	31350	5	20050425	0
2	16706	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	410	2520	810	23490	34440	5	20050425	0
2	16707	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	579	1230	180	20430	33540	5	20050425	0
2	16708	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	525	930	210	18990	33150	5	20050425	0
2	16709	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	696	3180	300	13710	31920	5	20050425	0
2	16710	1	111	5.563427	515131005	2006	1721	24.638	0	2	2669	3	0	8	930	30	3300	36240	3	20050425	0
2	16711	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1234	2070	1050	29940	40020	5	20050425	0
2	16712	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	922	3660	780	26250	36030	5	20050425	0
2	16713	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	475	2610	600	23640	34440	5	20050425	0
2	16714	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	978	2190	1320	15270	32250	5	20050425	0
2	16715	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	980	3090	1170	29670	39390	5	20050425	0
2	16716	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	808	3840	480	29490	38940	5	20050425	0
2	16717	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	762	3990	390	29460	38850	5	20050425	0
2	16718	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	606	3750	270	29310	38520	5	20050425	0
2	16719	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	982	2100	1410	15360	32250	5	20050425	0
2	16720	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	492	330	120	9600	31020	5	20050425	0
2	16721	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	616	3510	1020	28020	37260	5	20050425	0
2	16722	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	739	3570	1080	27810	37050	5	20050425	0
2	16723	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	563	2280	420	22080	33960	5	20050425	0
2	16724	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	615	1260	300	20250	33420	5	20050425	0
2	16725	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	606	1290	300	19530	33210	5	20050425	0
2	16726	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	0	559	90	30	17970	32850	3	20050425	0
2	16727	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	895	2850	690	14610	32040	5	20050425	0
2	16728	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	416	2400	810	23400	34290	5	20050425	0
2	16729	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	780	1950	360	21600	33780	5	20050425	0
2	16730	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	822	1920	360	21540	33780	5	20050425	0
2	16731	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	629	1320	330	19530	33180	5	20050425	0
2	16732	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	609	1170	120	19170	33090	5	20050425	0
2	16733	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	895	3630	750	29460	39000	5	20050425	0
2	16734	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	749	3960	330	29310	38640	5	20050425	0
2	16735	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	515	3450	600	28260	37470	5	20050425	0
2	16736	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	624	3570	1050	27960	37200	5	20050425	0
2	16737	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	670	1380	30	20460	33420	3	20050425	0
2	16738	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	500	480	240	9810	30870	5	20050425	0
2	16739	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	925	2910	30	24660	34800	3	20050425	0
2	16740	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	879	2940	660	14520	31950	5	20050425	0
2	16741	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	617	3900	210	29160	38370	5	20050425	0
2	16742	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	739	3720	990	27630	36900	5	20050425	0
2	16743	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	634	2580	90	24030	34410	5	20050425	0
2	16744	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	451	2430	600	23520	34260	5	20050425	0
2	16745	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	666	1440	240	19560	33120	5	20050425	0
2	16746	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	641	1440	330	19500	33090	5	20050425	0
2	16747	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	475	1950	30	12390	31410	3	20050425	0
2	16748	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	386	540	330	10020	30840	5	20050425	0
2	16749	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	920	3120	1200	29490	39240	5	20050425	0
2	16750	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1069	3930	390	27120	36390	5	20050425	0
2	16751	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	952	2970	180	24750	34860	5	20050425	0
2	16752	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	351	2160	990	23010	34080	5	20050425	0
2	16753	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	481	3720	390	28590	37740	5	20050425	0
2	16754	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1054	3990	390	27030	36330	5	20050425	0
2	16755	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	796	1950	390	21360	33600	5	20050425	0
2	16756	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	0	654	330	90	17760	32610	5	20050425	0
2	16757	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	800	3270	420	13770	31680	5	20050425	0
2	16758	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1021	4080	420	26880	36210	5	20050425	0
2	16759	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	642	1260	300	19140	32910	5	20050425	0
2	16760	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	518	2310	600	23430	34140	5	20050425	0
2	16761	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	866	1710	30	20820	33390	2	20050425	0
2	16762	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	773	1650	180	20640	33330	5	20050425	0
2	16763	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	579	1800	30	12270	31260	3	20050425	0
2	16764	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	369	1170	30	11490	31080	2	20050425	0
2	16765	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	497	1980	930	22680	33900	5	20050425	0
2	16766	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	703	1440	390	19200	32910	5	20050425	0
2	16767	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	395	930	270	11040	30930	5	20050425	0
2	16768	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	447	840	300	10740	30870	5	20050425	0
2	16769	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	937	1500	1050	29730	40110	5	20050425	0
2	16770	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	739	4140	390	29070	38400	5	20050425	0
2	16771	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	484	1980	660	21930	33660	5	20050425	0
2	16772	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	423	780	120	10470	30780	5	20050425	0
2	16773	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	364	120	90	9150	30780	5	20050425	0
2	16774	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1012	4080	630	27120	36360	5	20050425	0
2	16775	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	981	3930	810	26040	35640	5	20050425	0
2	16776	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	868	3180	180	25110	35040	5	20050425	0
2	16777	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	464	1830	1050	22350	33750	5	20050425	0
2	16778	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	890	1830	90	20880	33330	5	20050425	0
2	16779	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	667	1800	30	12300	31200	2	20050425	0
2	16780	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	776	1170	660	29760	40290	5	20050425	0
2	16781	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	912	2880	1590	29340	39240	5	20050425	0
2	16782	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	529	3870	570	28440	37590	5	20050425	0
2	16783	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	812	4020	930	27300	36570	5	20050425	0
2	16784	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1047	4140	750	26430	35850	5	20050425	0
2	16785	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	907	2700	270	24510	34590	5	20050425	0
2	16786	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	840	1680	30	19590	32940	3	20050425	0
2	16787	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1051	4170	660	27000	36270	5	20050425	0
2	16788	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	713	1470	510	19140	32790	5	20050425	0
2	16789	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	850	1740	1500	15720	31950	5	20050425	0
2	16790	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	642	4170	30	28860	38070	3	20050425	0
2	16791	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	574	2160	390	23490	33990	5	20050425	0
2	16792	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	826	1830	120	20550	33150	5	20050425	0
2	16793	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	724	840	480	18570	32580	5	20050425	0
2	16794	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	586	2340	510	12870	31230	5	20050425	0
2	16795	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	367	1080	150	11490	30900	5	20050425	0
2	16796	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	625	840	90	29880	40740	5	20050425	0
2	16797	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	813	3810	960	29040	38640	5	20050425	0
2	16798	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	574	2130	450	23430	33960	5	20050425	0
2	16799	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	0	747	540	120	17760	32370	5	20050425	0
2	16800	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	864	1740	1500	15720	31890	5	20050425	0
2	16801	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	569	2010	210	12540	31140	5	20050425	0
2	16802	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1033	2550	1680	29310	39360	5	20050425	0
2	16803	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	444	1800	720	22650	33720	5	20050425	0
2	16804	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	796	1830	30	20310	33030	3	20050425	0
2	16805	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	965	3390	750	14070	31470	5	20050425	0
2	16806	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	323	150	90	9390	30540	5	20050425	0
2	16807	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	619	930	90	29820	40650	5	20050425	0
2	16808	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	834	3150	1470	29130	38970	5	20050425	0
2	16809	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	636	4290	210	28800	38130	5	20050425	0
2	16810	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	520	4170	270	28680	37800	5	20050425	0
2	16811	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	246	720	120	11040	30720	5	20050425	0
2	16812	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	290	180	120	9420	30510	5	20050425	0
2	16813	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	685	4290	30	28740	37980	3	20050425	0
2	16814	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	614	4020	780	28140	37290	5	20050425	0
2	16815	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	912	2550	180	24420	34440	5	20050425	0
2	16816	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	558	1830	780	21510	33330	5	20050425	0
2	16817	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	752	810	180	17370	32190	5	20050425	0
2	16818	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	580	2250	420	12780	31110	5	20050425	0
2	16819	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	609	1530	180	12060	30930	5	20050425	0
2	16820	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	739	2250	300	23970	34110	5	20050425	0
2	16821	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	570	2040	360	23490	33870	5	20050425	0
2	16822	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	339	1770	570	22830	33690	5	20050425	0
2	16823	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	792	2070	60	20760	33090	3	20050425	0
2	16824	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	823	3570	1260	28950	38670	5	20050425	0
2	16825	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	820	4260	1110	27150	36390	5	20050425	0
2	16826	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	793	2160	360	23880	34050	5	20050425	0
2	16827	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	530	1830	840	21420	33240	5	20050425	0
2	16828	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	568	1860	780	21330	33240	5	20050425	0
2	16829	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	950	2820	1830	29100	39090	5	20050425	0
2	16830	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	685	1980	570	21150	33150	5	20050425	0
2	16831	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	726	900	300	17190	32070	5	20050425	0
2	16832	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	207	450	180	10080	30390	5	20050425	0
2	16833	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	782	1440	630	29460	39990	5	20050425	0
2	16834	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	822	1560	780	29430	39900	5	20050425	0
2	16835	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	753	2100	210	20460	32940	5	20050425	0
2	16836	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	1019	3090	1020	14370	31350	5	20050425	0
2	16837	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	746	1740	150	12270	30870	5	20050425	0
2	16838	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	237	450	180	10170	30360	5	20050425	0
2	16839	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1045	3780	750	26190	35490	5	20050425	0
2	16840	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	758	2880	480	24840	34680	5	20050425	0
2	16841	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	471	1860	600	23220	33690	5	20050425	0
2	16842	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	796	2010	240	20040	32790	5	20050425	0
2	16843	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	843	1740	1410	15810	31680	5	20050425	0
2	16844	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	735	1350	360	29460	40110	5	20050425	0
2	16845	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	918	2790	1950	29040	39030	5	20050425	0
2	16846	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	323	1440	900	22020	33330	5	20050425	0
2	16847	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	779	2070	330	20880	33000	5	20050425	0
2	16848	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	731	2220	180	20730	32970	5	20050425	0
2	16849	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	620	1050	480	16980	31920	5	20050425	0
2	16850	1	111	5.563427	515131005	2006	1721	24.638	0	2	2669	3	0	11	1020	30	4320	35940	2	20050425	0
2	16851	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	690	4410	510	28620	38070	5	20050425	0
2	16852	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	679	4200	1020	27930	37050	5	20050425	0
2	16853	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	634	4140	1080	27780	36930	5	20050425	0
2	16854	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	916	4440	1140	26940	36180	5	20050425	0
2	16855	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	868	2340	150	24210	34230	5	20050425	0
2	16856	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	605	1860	480	23430	33720	5	20050425	0
2	16857	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	1001	2610	1110	14850	31380	5	20050425	0
2	16858	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	1054	3120	960	14340	31260	5	20050425	0
2	16859	1	111	5.563427	515131011	2005	1201	14.415	0	2	2669	3	0	22	1470	30	4260	31680	2	20050425	0
2	16860	1	111	5.563427	515131005	2006	1721	24.638	0	2	2669	3	0	11	390	30	3960	35550	2	20050425	0
2	16861	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	814	1620	720	29310	39840	5	20050425	0
2	16862	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1078	3720	690	26160	35430	5	20050425	0
2	16863	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1015	3660	630	26070	35340	5	20050425	0
2	16864	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	466	1770	570	23130	33600	5	20050425	0
2	16865	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	1009	2490	1170	14970	31380	5	20050425	0
2	16866	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	1084	2910	960	14550	31290	5	20050425	0
2	16867	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	614	2190	180	12720	30870	5	20050425	0
2	16868	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	191	300	270	9840	30180	5	20050425	0
2	16869	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	654	4440	510	28560	37980	5	20050425	0
2	16870	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	699	4290	1050	27990	37080	5	20050425	0
2	16871	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	888	3450	540	25770	35160	5	20050425	0
2	16872	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	925	2040	1530	15480	31500	5	20050425	0
2	16873	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	833	2670	450	13260	30960	5	20050425	0
2	16874	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1022	3930	960	26370	35640	5	20050425	0
2	16875	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	850	2070	300	23880	33960	5	20050425	0
2	16876	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	844	990	450	17460	31920	5	20050425	0
2	16877	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	973	1950	1590	15630	31500	5	20050425	0
2	16878	1	111	5.563427	515131005	2006	1721	24.638	0	2	2669	3	0	25	1170	120	4470	35910	5	20050425	0
2	16879	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	692	4080	870	28590	38190	5	20050425	0
2	16880	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	686	4560	480	28470	37890	5	20050425	0
2	16881	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1086	3660	630	26100	35370	5	20050425	0
2	16882	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	766	3270	600	25410	34920	5	20050425	0
2	16883	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	369	1620	300	22800	33420	5	20050425	0
2	16884	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	688	2040	360	20700	32820	5	20050425	0
2	16885	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	664	2160	270	20580	32790	5	20050425	0
2	16886	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	790	2130	330	19650	32520	5	20050425	0
2	16887	1	111	5.563427	515052004	2005	788	24.221	1	0	3049	25	1	865	1140	510	18270	32130	5	20050425	0
2	16888	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	815	1680	1290	15960	31530	5	20050425	0
2	16889	1	111	5.563427	515131010	2003	2630	46.016	0	2	2669	3	0	828	2490	300	13110	30870	5	20050425	0
2	16890	1	111	5.563427	515131005	2006	1721	24.638	0	2	2669	3	0	17	600	240	4170	35550	5	20050425	0
2	16891	1	111	5.563427	515131005	2006	1721	24.638	0	2	2669	3	0	16	930	120	4350	35730	5	20050425	0
2	16892	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	814	1710	690	29190	39720	5	20050425	0
2	16893	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	815	1710	1320	15960	31500	5	20050425	0
2	16894	1	111	5.563427	515112003	2005	1115	48.489	0	2	4773	10	1	1012	2190	1290	29010	39360	5	20050425	0
2	16895	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	990	2670	1890	28860	39000	5	20050425	0
2	16896	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	584	4530	660	28200	37320	5	20050425	0
2	16897	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1050	3570	510	26010	35250	5	20050425	0
2	16898	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	635	1740	600	23490	33630	5	20050425	0
2	16899	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	369	1560	270	22800	33390	5	20050425	0
2	16900	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	735	2340	480	20190	32640	5	20050425	0
2	16901	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	0	930	1020	300	17610	31890	5	20050425	0
2	16902	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	948	2250	1320	15300	31320	5	20050425	0
2	16903	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	230	150	30	9390	30060	3	20050425	0
2	16904	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	227	270	150	9210	30120	5	20050425	0
2	16905	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1062	3690	660	26130	35370	5	20050425	0
2	16906	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	715	2610	540	24630	34380	5	20050425	0
2	16907	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	710	2460	360	24450	34260	5	20050425	0
2	16908	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	768	2160	180	24090	34050	5	20050425	0
2	16909	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	757	1920	420	23760	33810	5	20050425	0
